Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,City,Salesperson,Category,Sub_Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Sales_Channel
ORD-114692,2025-11-18,CUST-5257,Customer 5257,North,Delhi,Noida,Salesperson 14,Electronics,Monitor,Monitor Pro,5,22180,0.1,99810.0,86929.48,12880.52,Debit Card,Retail Store
ORD-108711,2025-11-18,CUST-5114,Customer 5114,South,Telangana,Nizamabad,Salesperson 5,Office Supplies,File Storage,File Storage Pro,1,2090,0.1,1881.0,1359.38,521.62,Debit Card,Retail Store
ORD-102703,2025-11-18,CUST-2292,Customer 2292,South,Karnataka,Mysuru,Salesperson 20,Electronics,Smartphone,Smartphone Pro,4,25900,0.1,93240.0,77736.08,15503.92,UPI,Retail Store
ORD-108389,2025-11-18,CUST-2148,Customer 2148,North,Uttar Pradesh,Noida,Salesperson 17,Office Supplies,Paper,Paper Pro,5,610,0.05,2897.5,2115.26,782.24,UPI,Online
ORD-113762,2025-11-18,CUST-1046,Customer 1046,West,Maharashtra,Mumbai,Salesperson 18,Furniture,Sofa,Sofa Pro,2,21300,0.1,38340.0,32130.38,6209.62,Net Banking,Retail Store
ORD-103884,2025-11-18,CUST-4347,Customer 4347,North,Punjab,Amritsar,Salesperson 1,Electronics,Monitor,Monitor Pro,4,19910,0.15,67694.0,54362.42,13331.58,UPI,Online
ORD-111543,2025-11-18,CUST-5427,Customer 5427,West,Goa,Vasco da Gama,Salesperson 7,Home Appliances,Air Conditioner,Air Conditioner Pro,4,63810,0.0,255240.0,224639.56,30600.44,Debit Card,Online
ORD-107908,2025-11-18,CUST-1193,Customer 1193,South,Telangana,Hyderabad,Salesperson 16,Office Supplies,File Storage,File Storage Pro,5,450,0.05,2137.5,1508.12,629.38,Debit Card,Distributor
ORD-114846,2025-11-18,CUST-2264,Customer 2264,South,Telangana,Warangal,Salesperson 6,Office Supplies,File Storage,File Storage Pro,1,2240,0.1,2016.0,1343.51,672.49,Credit Card,Distributor
ORD-113136,2025-11-18,CUST-4330,Customer 4330,South,Tamil Nadu,Chennai,Salesperson 6,Home Appliances,Microwave,Microwave Pro,2,10380,0.2,16608.0,13725.99,2882.01,UPI,Retail Store
ORD-102340,2025-11-18,CUST-3643,Customer 3643,West,Gujarat,Vadodara,Salesperson 10,Furniture,Desk,Desk Pro,2,24350,0.1,43830.0,33794.9,10035.1,Debit Card,Distributor
ORD-112676,2025-11-18,CUST-5482,Customer 5482,South,Kerala,Thiruvananthapuram,Salesperson 17,Office Supplies,Stationery,Stationery Pro,2,700,0.0,1400.0,961.39,438.61,Debit Card,Online
ORD-107720,2025-11-18,CUST-3021,Customer 3021,North,Uttar Pradesh,Kanpur,Salesperson 17,Home Appliances,Microwave,Microwave Pro,1,7250,0.1,6525.0,5695.38,829.62,UPI,Retail Store
ORD-109862,2025-11-18,CUST-1348,Customer 1348,East,Jharkhand,Ranchi,Salesperson 9,Office Supplies,Printer,Printer Pro,1,24400,0.0,24400.0,17672.39,6727.61,Net Banking,Retail Store
ORD-100961,2025-11-18,CUST-1470,Customer 1470,North,Haryana,Gurugram,Salesperson 12,Electronics,Smartphone,Smartphone Pro,1,33950,0.2,27160.0,22740.06,4419.94,UPI,Distributor
ORD-114197,2025-11-18,CUST-1769,Customer 1769,West,Rajasthan,Udaipur,Salesperson 14,Electronics,Smartphone,Smartphone Pro,1,42770,0.05,40631.5,31342.0,9289.5,UPI,Online
ORD-107562,2025-11-18,CUST-4374,Customer 4374,West,Rajasthan,Jaipur,Salesperson 10,Office Supplies,Stationery,Stationery Pro,3,1070,0.1,2889.0,1818.46,1070.54,Debit Card,Retail Store
ORD-101730,2025-11-18,CUST-2819,Customer 2819,East,Odisha,Bhubaneswar,Salesperson 6,Office Supplies,Paper,Paper Pro,3,510,0.1,1377.0,957.73,419.27,Credit Card,Retail Store
ORD-113043,2025-11-18,CUST-3111,Customer 3111,West,Maharashtra,Pune,Salesperson 11,Home Appliances,Washing Machine,Washing Machine Pro,2,28530,0.1,51354.0,43178.31,8175.69,UPI,Online
ORD-103542,2025-11-18,CUST-3669,Customer 3669,West,Goa,Vasco da Gama,Salesperson 6,Office Supplies,File Storage,File Storage Pro,1,640,0.1,576.0,363.44,212.56,UPI,Distributor
ORD-107673,2025-11-18,CUST-1022,Customer 1022,North,Punjab,Ludhiana,Salesperson 4,Home Appliances,Refrigerator,Refrigerator Pro,1,47840,0.15,40664.0,36309.99,4354.01,Debit Card,Online
ORD-113841,2025-11-18,CUST-4008,Customer 4008,North,Punjab,Amritsar,Salesperson 8,Electronics,Smartphone,Smartphone Pro,2,30630,0.05,58197.0,46949.9,11247.1,UPI,Online
ORD-114851,2025-11-18,CUST-1822,Customer 1822,West,Goa,Vasco da Gama,Salesperson 15,Home Appliances,Air Conditioner,Air Conditioner Pro,1,52050,0.2,41640.0,33426.64,8213.36,Debit Card,Distributor
ORD-103185,2025-11-18,CUST-3709,Customer 3709,East,Jharkhand,Jamshedpur,Salesperson 2,Office Supplies,Printer,Printer Pro,1,12120,0.1,10908.0,7833.84,3074.16,UPI,Online
ORD-109134,2025-11-18,CUST-1568,Customer 1568,West,Rajasthan,Jaipur,Salesperson 14,Electronics,Tablet,Tablet Pro,2,40170,0.0,80340.0,67331.23,13008.77,UPI,Distributor
ORD-106251,2025-11-18,CUST-4393,Customer 4393,South,Karnataka,Mangaluru,Salesperson 12,Furniture,Sofa,Sofa Pro,1,34950,0.0,34950.0,25726.74,9223.26,Debit Card,Online
ORD-100476,2025-11-19,CUST-4619,Customer 4619,North,Punjab,Amritsar,Salesperson 2,Home Appliances,Microwave,Microwave Pro,2,13920,0.05,26448.0,23133.43,3314.57,Net Banking,Retail Store
ORD-110246,2025-11-19,CUST-3152,Customer 3152,West,Gujarat,Ahmedabad,Salesperson 2,Home Appliances,Washing Machine,Washing Machine Pro,4,46720,0.1,168192.0,150407.01,17784.99,UPI,Online
ORD-112230,2025-11-19,CUST-4950,Customer 4950,South,Karnataka,Bengaluru,Salesperson 9,Electronics,Tablet,Tablet Pro,1,28440,0.15,24174.0,18308.93,5865.07,Net Banking,Online
ORD-103985,2025-11-19,CUST-2507,Customer 2507,West,Gujarat,Vadodara,Salesperson 12,Home Appliances,Air Conditioner,Air Conditioner Pro,3,37780,0.05,107673.0,93898.22,13774.78,Net Banking,Online
ORD-109812,2025-11-19,CUST-4718,Customer 4718,West,Maharashtra,Nagpur,Salesperson 11,Home Appliances,Air Conditioner,Air Conditioner Pro,2,37330,0.0,74660.0,61946.59,12713.41,Net Banking,Retail Store
ORD-102156,2025-11-19,CUST-2403,Customer 2403,North,Punjab,Jalandhar,Salesperson 2,Electronics,Tablet,Tablet Pro,1,14560,0.15,12376.0,10292.72,2083.28,Credit Card,Retail Store
ORD-109879,2025-11-19,CUST-1217,Customer 1217,West,Maharashtra,Nagpur,Salesperson 4,Office Supplies,Stationery,Stationery Pro,5,1100,0.0,5500.0,3757.91,1742.09,Credit Card,Online
ORD-106835,2025-11-19,CUST-2311,Customer 2311,South,Kerala,Kozhikode,Salesperson 18,Home Appliances,Refrigerator,Refrigerator Pro,2,68970,0.0,137940.0,114449.76,23490.24,UPI,Retail Store
ORD-106849,2025-11-19,CUST-2847,Customer 2847,East,Bihar,Gaya,Salesperson 10,Office Supplies,Paper,Paper Pro,2,700,0.15,1190.0,873.4,316.6,Cash,Distributor
ORD-104393,2025-11-19,CUST-3457,Customer 3457,South,Tamil Nadu,Madurai,Salesperson 12,Office Supplies,Paper,Paper Pro,1,560,0.1,504.0,367.41,136.59,Credit Card,Online
ORD-105115,2025-11-19,CUST-4219,Customer 4219,North,Uttar Pradesh,Lucknow,Salesperson 1,Electronics,Tablet,Tablet Pro,4,31000,0.0,124000.0,102142.32,21857.68,Credit Card,Distributor
ORD-110043,2025-11-19,CUST-1891,Customer 1891,West,Goa,Panaji,Salesperson 11,Electronics,Monitor,Monitor Pro,1,24700,0.1,22230.0,17810.6,4419.4,UPI,Online
ORD-107076,2025-11-19,CUST-4810,Customer 4810,West,Maharashtra,Mumbai,Salesperson 5,Electronics,Monitor,Monitor Pro,2,28330,0.1,50994.0,41945.39,9048.61,Credit Card,Online
ORD-104659,2025-11-19,CUST-4944,Customer 4944,West,Rajasthan,Jaipur,Salesperson 10,Electronics,Monitor,Monitor Pro,1,26430,0.1,23787.0,19269.8,4517.2,UPI,Online
ORD-106522,2025-11-19,CUST-2331,Customer 2331,North,Delhi,Gurugram,Salesperson 6,Electronics,Monitor,Monitor Pro,4,12440,0.05,47272.0,40822.78,6449.22,Debit Card,Distributor
ORD-114664,2025-11-19,CUST-4970,Customer 4970,North,Haryana,Panipat,Salesperson 3,Office Supplies,Printer,Printer Pro,1,25720,0.05,24434.0,17624.42,6809.58,Debit Card,Retail Store
ORD-101422,2025-11-19,CUST-1248,Customer 1248,North,Haryana,Panipat,Salesperson 1,Office Supplies,Printer,Printer Pro,2,20360,0.15,34612.0,24760.66,9851.34,UPI,Online
ORD-110864,2025-11-19,CUST-2890,Customer 2890,North,Haryana,Faridabad,Salesperson 6,Office Supplies,Printer,Printer Pro,1,11300,0.15,9605.0,6450.79,3154.21,Debit Card,Retail Store
ORD-102102,2025-11-19,CUST-4854,Customer 4854,South,Telangana,Warangal,Salesperson 3,Office Supplies,Printer,Printer Pro,2,29780,0.1,53604.0,37667.09,15936.91,UPI,Retail Store
ORD-100746,2025-11-19,CUST-4658,Customer 4658,South,Karnataka,Mangaluru,Salesperson 4,Home Appliances,Refrigerator,Refrigerator Pro,2,45040,0.1,81072.0,73022.05,8049.95,UPI,Online
ORD-101429,2025-11-19,CUST-3779,Customer 3779,East,West Bengal,Kolkata,Salesperson 1,Office Supplies,Paper,Paper Pro,1,700,0.15,595.0,384.66,210.34,Debit Card,Online
ORD-112028,2025-11-19,CUST-1249,Customer 1249,East,West Bengal,Durgapur,Salesperson 9,Office Supplies,Paper,Paper Pro,1,610,0.2,488.0,332.77,155.23,Cash,Retail Store
ORD-104982,2025-11-19,CUST-2416,Customer 2416,South,Telangana,Nizamabad,Salesperson 9,Electronics,Tablet,Tablet Pro,1,14860,0.05,14117.0,11571.62,2545.38,UPI,Distributor
ORD-108693,2025-11-19,CUST-2077,Customer 2077,North,Delhi,Noida,Salesperson 11,Electronics,Tablet,Tablet Pro,1,25880,0.05,24586.0,20471.95,4114.05,UPI,Distributor
ORD-110360,2025-11-19,CUST-1853,Customer 1853,South,Karnataka,Mysuru,Salesperson 2,Office Supplies,Paper,Paper Pro,3,480,0.05,1368.0,936.99,431.01,Cash,Distributor
ORD-100127,2025-11-19,CUST-4860,Customer 4860,South,Telangana,Hyderabad,Salesperson 2,Home Appliances,Air Conditioner,Air Conditioner Pro,1,41770,0.05,39681.5,33389.14,6292.36,Credit Card,Retail Store
ORD-114272,2025-11-19,CUST-2992,Customer 2992,North,Punjab,Ludhiana,Salesperson 19,Furniture,Bookshelf,Bookshelf Pro,2,5240,0.0,10480.0,7803.8,2676.2,Credit Card,Retail Store
ORD-110788,2025-11-19,CUST-5130,Customer 5130,East,Jharkhand,Ranchi,Salesperson 19,Electronics,Laptop,Laptop Pro,1,55350,0.05,52582.5,42107.31,10475.19,Credit Card,Retail Store
ORD-102330,2025-11-19,CUST-3429,Customer 3429,South,Telangana,Hyderabad,Salesperson 11,Electronics,Laptop,Laptop Pro,1,83760,0.2,67008.0,47227.78,19780.22,Credit Card,Online
ORD-110674,2025-11-19,CUST-4402,Customer 4402,East,Bihar,Patna,Salesperson 1,Electronics,Monitor,Monitor Pro,4,29250,0.1,105300.0,88683.39,16616.61,UPI,Online
ORD-104773,2025-11-19,CUST-2213,Customer 2213,North,Uttar Pradesh,Lucknow,Salesperson 20,Electronics,Tablet,Tablet Pro,2,32070,0.15,54519.0,47407.41,7111.59,UPI,Distributor
ORD-108631,2025-11-19,CUST-1688,Customer 1688,South,Tamil Nadu,Madurai,Salesperson 7,Office Supplies,Stationery,Stationery Pro,1,650,0.05,617.5,424.55,192.95,Debit Card,Retail Store
ORD-113725,2025-11-19,CUST-4191,Customer 4191,South,Karnataka,Mysuru,Salesperson 7,Home Appliances,Washing Machine,Washing Machine Pro,1,31920,0.15,27132.0,21073.17,6058.83,Cash,Online
ORD-107862,2025-11-19,CUST-5283,Customer 5283,South,Telangana,Warangal,Salesperson 3,Electronics,Monitor,Monitor Pro,1,22020,0.05,20919.0,17651.28,3267.72,Cash,Online
ORD-113669,2025-11-19,CUST-1974,Customer 1974,West,Maharashtra,Pune,Salesperson 20,Home Appliances,Refrigerator,Refrigerator Pro,3,47730,0.0,143190.0,127620.54,15569.46,Credit Card,Online
ORD-107491,2025-11-19,CUST-2877,Customer 2877,South,Tamil Nadu,Chennai,Salesperson 12,Electronics,Smartphone,Smartphone Pro,2,52830,0.0,105660.0,89996.59,15663.41,Credit Card,Online
ORD-100158,2025-11-19,CUST-3790,Customer 3790,South,Tamil Nadu,Chennai,Salesperson 19,Office Supplies,File Storage,File Storage Pro,2,650,0.1,1170.0,803.29,366.71,Credit Card,Online
ORD-109273,2025-11-19,CUST-3181,Customer 3181,North,Delhi,Noida,Salesperson 3,Office Supplies,Stationery,Stationery Pro,1,670,0.0,670.0,503.46,166.54,Net Banking,Retail Store
ORD-100562,2025-11-19,CUST-2583,Customer 2583,North,Uttar Pradesh,Lucknow,Salesperson 4,Electronics,Monitor,Monitor Pro,1,26320,0.1,23688.0,20199.48,3488.52,Credit Card,Retail Store
ORD-103035,2025-11-19,CUST-4570,Customer 4570,South,Telangana,Warangal,Salesperson 2,Electronics,Tablet,Tablet Pro,1,28110,0.05,26704.5,20944.7,5759.8,Net Banking,Retail Store
ORD-103737,2025-11-19,CUST-2980,Customer 2980,West,Goa,Margao,Salesperson 11,Office Supplies,Stationery,Stationery Pro,1,880,0.1,792.0,561.61,230.39,Debit Card,Retail Store
ORD-100532,2025-11-19,CUST-1124,Customer 1124,West,Rajasthan,Jodhpur,Salesperson 4,Home Appliances,Microwave,Microwave Pro,1,14840,0.05,14098.0,12187.41,1910.59,Debit Card,Online
ORD-105021,2025-11-19,CUST-2468,Customer 2468,South,Kerala,Kochi,Salesperson 20,Office Supplies,Stationery,Stationery Pro,1,1110,0.05,1054.5,728.55,325.95,Net Banking,Online
ORD-104627,2025-11-20,CUST-3061,Customer 3061,East,Jharkhand,Ranchi,Salesperson 14,Furniture,Office Chair,Office Chair Pro,1,5620,0.05,5339.0,3984.12,1354.88,UPI,Online
ORD-110588,2025-11-20,CUST-2475,Customer 2475,West,Goa,Panaji,Salesperson 5,Home Appliances,Refrigerator,Refrigerator Pro,2,55570,0.1,100026.0,87587.25,12438.75,Credit Card,Retail Store
ORD-111782,2025-11-20,CUST-1587,Customer 1587,West,Maharashtra,Nagpur,Salesperson 6,Office Supplies,Paper,Paper Pro,2,370,0.0,740.0,509.66,230.34,Debit Card,Online
ORD-101161,2025-11-20,CUST-1696,Customer 1696,South,Tamil Nadu,Coimbatore,Salesperson 3,Home Appliances,Air Conditioner,Air Conditioner Pro,2,50750,0.1,91350.0,71786.56,19563.44,Credit Card,Distributor
ORD-100796,2025-11-20,CUST-5492,Customer 5492,North,Delhi,Noida,Salesperson 19,Home Appliances,Refrigerator,Refrigerator Pro,1,69880,0.05,66386.0,54209.04,12176.96,UPI,Retail Store
ORD-100446,2025-11-20,CUST-4682,Customer 4682,North,Punjab,Ludhiana,Salesperson 8,Home Appliances,Washing Machine,Washing Machine Pro,1,43850,0.05,41657.5,36840.8,4816.7,Debit Card,Retail Store
ORD-107947,2025-11-20,CUST-1785,Customer 1785,West,Rajasthan,Jodhpur,Salesperson 7,Office Supplies,Paper,Paper Pro,2,390,0.2,624.0,466.86,157.14,UPI,Distributor
ORD-106992,2025-11-20,CUST-3209,Customer 3209,East,Bihar,Patna,Salesperson 11,Electronics,Tablet,Tablet Pro,2,16740,0.0,33480.0,26775.28,6704.72,UPI,Online
ORD-114896,2025-11-20,CUST-3315,Customer 3315,North,Uttar Pradesh,Kanpur,Salesperson 2,Electronics,Laptop,Laptop Pro,1,71710,0.05,68124.5,54401.95,13722.55,Cash,Retail Store
ORD-107256,2025-11-20,CUST-2214,Customer 2214,East,West Bengal,Durgapur,Salesperson 5,Office Supplies,Paper,Paper Pro,1,290,0.1,261.0,184.45,76.55,UPI,Online
ORD-103673,2025-11-20,CUST-3001,Customer 3001,South,Karnataka,Mangaluru,Salesperson 10,Office Supplies,Stationery,Stationery Pro,2,320,0.05,608.0,422.71,185.29,Net Banking,Online
ORD-101212,2025-11-20,CUST-3748,Customer 3748,South,Kerala,Kochi,Salesperson 7,Furniture,Bookshelf,Bookshelf Pro,3,14810,0.0,44430.0,32854.29,11575.71,Net Banking,Online
ORD-113012,2025-11-20,CUST-2128,Customer 2128,North,Uttar Pradesh,Kanpur,Salesperson 14,Office Supplies,Paper,Paper Pro,1,780,0.1,702.0,465.57,236.43,UPI,Online
ORD-110033,2025-11-20,CUST-4834,Customer 4834,South,Tamil Nadu,Coimbatore,Salesperson 9,Home Appliances,Refrigerator,Refrigerator Pro,1,38040,0.2,30432.0,24445.24,5986.76,Credit Card,Online
ORD-112068,2025-11-20,CUST-1243,Customer 1243,South,Tamil Nadu,Madurai,Salesperson 11,Home Appliances,Microwave,Microwave Pro,2,14610,0.15,24837.0,20504.84,4332.16,Net Banking,Retail Store
ORD-108830,2025-11-20,CUST-3673,Customer 3673,West,Rajasthan,Jaipur,Salesperson 18,Electronics,Tablet,Tablet Pro,2,15260,0.15,25942.0,19751.6,6190.4,Debit Card,Distributor
ORD-114857,2025-11-20,CUST-4700,Customer 4700,South,Tamil Nadu,Coimbatore,Salesperson 8,Office Supplies,Printer,Printer Pro,1,22940,0.15,19499.0,14337.84,5161.16,Net Banking,Online
ORD-112374,2025-11-20,CUST-1039,Customer 1039,North,Punjab,Jalandhar,Salesperson 16,Electronics,Tablet,Tablet Pro,1,24190,0.1,21771.0,18554.75,3216.25,Credit Card,Distributor
ORD-102414,2025-11-20,CUST-3174,Customer 3174,West,Maharashtra,Pune,Salesperson 19,Electronics,Laptop,Laptop Pro,1,75190,0.1,67671.0,53124.99,14546.01,Credit Card,Distributor
ORD-111118,2025-11-20,CUST-4108,Customer 4108,North,Delhi,New Delhi,Salesperson 12,Office Supplies,Printer,Printer Pro,1,24540,0.05,23313.0,16932.68,6380.32,Cash,Online
ORD-111665,2025-11-20,CUST-3103,Customer 3103,East,West Bengal,Siliguri,Salesperson 17,Office Supplies,File Storage,File Storage Pro,1,1420,0.0,1420.0,965.91,454.09,UPI,Online
ORD-102984,2025-11-20,CUST-4072,Customer 4072,West,Gujarat,Ahmedabad,Salesperson 7,Home Appliances,Air Conditioner,Air Conditioner Pro,4,49230,0.1,177228.0,145923.16,31304.84,Net Banking,Distributor
ORD-108843,2025-11-20,CUST-4323,Customer 4323,North,Haryana,Gurugram,Salesperson 1,Electronics,Tablet,Tablet Pro,2,25280,0.1,45504.0,37217.42,8286.58,UPI,Distributor
ORD-106160,2025-11-20,CUST-2200,Customer 2200,South,Telangana,Nizamabad,Salesperson 10,Home Appliances,Air Conditioner,Air Conditioner Pro,5,46240,0.0,231200.0,193099.31,38100.69,Credit Card,Online
ORD-107735,2025-11-20,CUST-3200,Customer 3200,West,Goa,Vasco da Gama,Salesperson 19,Electronics,Smartphone,Smartphone Pro,3,42320,0.05,120612.0,97095.66,23516.34,UPI,Online
ORD-105718,2025-11-20,CUST-5447,Customer 5447,North,Delhi,Gurugram,Salesperson 12,Furniture,Office Chair,Office Chair Pro,2,8980,0.05,17062.0,13514.31,3547.69,Credit Card,Online
ORD-109973,2025-11-20,CUST-3613,Customer 3613,South,Tamil Nadu,Coimbatore,Salesperson 10,Home Appliances,Washing Machine,Washing Machine Pro,2,51490,0.1,92682.0,76075.94,16606.06,Net Banking,Online
ORD-112784,2025-11-20,CUST-4468,Customer 4468,North,Punjab,Amritsar,Salesperson 15,Electronics,Tablet,Tablet Pro,1,35220,0.1,31698.0,26057.66,5640.34,UPI,Online
ORD-113086,2025-11-20,CUST-2883,Customer 2883,South,Telangana,Warangal,Salesperson 12,Electronics,Laptop,Laptop Pro,2,63760,0.1,114768.0,96692.18,18075.82,Net Banking,Online
ORD-109531,2025-11-20,CUST-5485,Customer 5485,East,Odisha,Rourkela,Salesperson 16,Electronics,Laptop,Laptop Pro,2,75800,0.1,136440.0,105007.05,31432.95,Credit Card,Retail Store
ORD-101989,2025-11-20,CUST-3994,Customer 3994,South,Kerala,Kozhikode,Salesperson 18,Furniture,Bookshelf,Bookshelf Pro,3,8220,0.1,22194.0,17562.6,4631.4,Credit Card,Distributor
ORD-114116,2025-11-20,CUST-2463,Customer 2463,West,Goa,Margao,Salesperson 15,Furniture,Office Chair,Office Chair Pro,2,11310,0.05,21489.0,15363.55,6125.45,UPI,Distributor
ORD-100124,2025-11-20,CUST-1093,Customer 1093,North,Delhi,Gurugram,Salesperson 19,Electronics,Smartphone,Smartphone Pro,1,47510,0.05,45134.5,39088.28,6046.22,Debit Card,Retail Store
ORD-109596,2025-11-20,CUST-2819,Customer 2819,South,Tamil Nadu,Chennai,Salesperson 6,Furniture,Desk,Desk Pro,4,15090,0.05,57342.0,44089.89,13252.11,Debit Card,Distributor
ORD-109620,2025-11-20,CUST-4223,Customer 4223,West,Rajasthan,Udaipur,Salesperson 4,Electronics,Monitor,Monitor Pro,5,20190,0.15,85807.5,68598.55,17208.95,Debit Card,Online
ORD-111764,2025-11-20,CUST-2059,Customer 2059,East,Odisha,Bhubaneswar,Salesperson 14,Electronics,Tablet,Tablet Pro,1,40890,0.0,40890.0,32818.33,8071.67,Net Banking,Online
ORD-100235,2025-11-20,CUST-4201,Customer 4201,South,Telangana,Hyderabad,Salesperson 10,Electronics,Monitor,Monitor Pro,2,26810,0.05,50939.0,36617.9,14321.1,UPI,Online
ORD-100242,2025-11-20,CUST-1976,Customer 1976,West,Gujarat,Vadodara,Salesperson 14,Home Appliances,Washing Machine,Washing Machine Pro,2,33230,0.0,66460.0,56428.91,10031.09,UPI,Online
ORD-111240,2025-11-20,CUST-4014,Customer 4014,North,Delhi,Gurugram,Salesperson 13,Electronics,Tablet,Tablet Pro,2,13260,0.05,25194.0,20430.2,4763.8,Debit Card,Retail Store
ORD-104475,2025-11-20,CUST-3082,Customer 3082,West,Goa,Margao,Salesperson 4,Office Supplies,Stationery,Stationery Pro,2,540,0.05,1026.0,699.8,326.2,Debit Card,Distributor
ORD-101905,2025-11-20,CUST-4918,Customer 4918,South,Tamil Nadu,Madurai,Salesperson 8,Office Supplies,Stationery,Stationery Pro,1,460,0.0,460.0,327.61,132.39,Net Banking,Online
ORD-106518,2025-11-20,CUST-4877,Customer 4877,West,Maharashtra,Mumbai,Salesperson 7,Office Supplies,Stationery,Stationery Pro,2,1130,0.1,2034.0,1472.18,561.82,Debit Card,Online
ORD-104149,2025-11-21,CUST-1055,Customer 1055,West,Rajasthan,Jaipur,Salesperson 9,Office Supplies,Stationery,Stationery Pro,2,700,0.05,1330.0,872.27,457.73,Net Banking,Distributor
ORD-107429,2025-11-21,CUST-1774,Customer 1774,South,Karnataka,Mysuru,Salesperson 12,Office Supplies,Stationery,Stationery Pro,4,630,0.1,2268.0,1405.53,862.47,Net Banking,Online
ORD-112932,2025-11-21,CUST-5323,Customer 5323,South,Telangana,Nizamabad,Salesperson 19,Home Appliances,Air Conditioner,Air Conditioner Pro,1,41190,0.05,39130.5,31051.81,8078.69,UPI,Distributor
ORD-101984,2025-11-21,CUST-4675,Customer 4675,North,Haryana,Faridabad,Salesperson 9,Furniture,Sofa,Sofa Pro,1,34560,0.05,32832.0,24182.78,8649.22,Credit Card,Online
ORD-111315,2025-11-21,CUST-2715,Customer 2715,West,Goa,Vasco da Gama,Salesperson 7,Home Appliances,Washing Machine,Washing Machine Pro,3,47100,0.0,141300.0,116193.12,25106.88,Credit Card,Online
ORD-109185,2025-11-21,CUST-1550,Customer 1550,North,Uttar Pradesh,Noida,Salesperson 19,Office Supplies,Stationery,Stationery Pro,1,700,0.1,630.0,462.98,167.02,Cash,Retail Store
ORD-103364,2025-11-21,CUST-2083,Customer 2083,South,Telangana,Nizamabad,Salesperson 4,Electronics,Tablet,Tablet Pro,1,34640,0.1,31176.0,25009.4,6166.6,Credit Card,Online
ORD-114792,2025-11-21,CUST-5349,Customer 5349,North,Uttar Pradesh,Kanpur,Salesperson 2,Furniture,Office Chair,Office Chair Pro,4,8500,0.05,32300.0,23374.35,8925.65,UPI,Online
ORD-107729,2025-11-21,CUST-5131,Customer 5131,East,Bihar,Gaya,Salesperson 14,Home Appliances,Washing Machine,Washing Machine Pro,5,23500,0.0,117500.0,96636.67,20863.33,Net Banking,Distributor
ORD-110261,2025-11-21,CUST-3738,Customer 3738,West,Goa,Vasco da Gama,Salesperson 10,Office Supplies,Stationery,Stationery Pro,1,690,0.0,690.0,501.79,188.21,UPI,Online
ORD-107619,2025-11-21,CUST-5046,Customer 5046,North,Delhi,Noida,Salesperson 10,Home Appliances,Microwave,Microwave Pro,1,10940,0.1,9846.0,8738.41,1107.59,Credit Card,Retail Store
ORD-114326,2025-11-21,CUST-1059,Customer 1059,South,Karnataka,Mysuru,Salesperson 9,Home Appliances,Refrigerator,Refrigerator Pro,1,40340,0.05,38323.0,30955.23,7367.77,UPI,Online
ORD-111683,2025-11-21,CUST-3001,Customer 3001,South,Telangana,Warangal,Salesperson 15,Office Supplies,Printer,Printer Pro,2,19950,0.0,39900.0,27872.2,12027.8,UPI,Online
ORD-112451,2025-11-21,CUST-4399,Customer 4399,North,Punjab,Amritsar,Salesperson 15,Home Appliances,Refrigerator,Refrigerator Pro,2,42430,0.1,76374.0,64961.66,11412.34,Net Banking,Online
ORD-103359,2025-11-21,CUST-1295,Customer 1295,South,Kerala,Kozhikode,Salesperson 9,Home Appliances,Air Conditioner,Air Conditioner Pro,1,48690,0.15,41386.5,34377.2,7009.3,Debit Card,Online
ORD-113804,2025-11-21,CUST-5215,Customer 5215,East,Odisha,Rourkela,Salesperson 3,Furniture,Sofa,Sofa Pro,1,53510,0.2,42808.0,32274.29,10533.71,Credit Card,Online
ORD-106787,2025-11-21,CUST-1052,Customer 1052,North,Uttar Pradesh,Noida,Salesperson 18,Home Appliances,Washing Machine,Washing Machine Pro,2,26450,0.05,50255.0,43499.21,6755.79,Debit Card,Retail Store
ORD-113944,2025-11-21,CUST-2166,Customer 2166,West,Maharashtra,Pune,Salesperson 12,Electronics,Monitor,Monitor Pro,2,17080,0.0,34160.0,27624.65,6535.35,UPI,Online
ORD-109828,2025-11-21,CUST-3333,Customer 3333,South,Telangana,Nizamabad,Salesperson 1,Office Supplies,Printer,Printer Pro,1,15980,0.15,13583.0,9377.19,4205.81,Credit Card,Online
ORD-112314,2025-11-21,CUST-1701,Customer 1701,North,Punjab,Jalandhar,Salesperson 13,Furniture,Office Chair,Office Chair Pro,2,13650,0.0,27300.0,21105.06,6194.94,Debit Card,Online
ORD-113923,2025-11-21,CUST-2190,Customer 2190,North,Haryana,Panipat,Salesperson 20,Electronics,Tablet,Tablet Pro,3,32130,0.1,86751.0,69149.78,17601.22,Credit Card,Online
ORD-112487,2025-11-21,CUST-5206,Customer 5206,West,Rajasthan,Udaipur,Salesperson 18,Furniture,Desk,Desk Pro,2,7750,0.0,15500.0,11977.73,3522.27,Net Banking,Distributor
ORD-109125,2025-11-21,CUST-2256,Customer 2256,West,Maharashtra,Pune,Salesperson 5,Furniture,Desk,Desk Pro,2,18280,0.0,36560.0,28084.23,8475.77,UPI,Online
ORD-100165,2025-11-21,CUST-1410,Customer 1410,North,Uttar Pradesh,Kanpur,Salesperson 6,Electronics,Smartphone,Smartphone Pro,4,16340,0.15,55556.0,48738.72,6817.28,UPI,Online
